source_kind,source_path,original_name,reason,sha256,kept_as,would_have_been
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/report-writer.js,exact_duplicate_content,d4330b2d26fa80cb2aa964230b539865eb5f49ae636f3eacf1a2e0af2f25b412,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/report-writer.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/report-writer.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/fake-aid-runtime.js,exact_duplicate_content,a4b5a7b7d47597357d76ae511ec5bb2670d607c980b09b9959752cb3dee0b841,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.3_1/runtime/fake-aid-runtime.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/fake-aid-runtime.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/assertions.js,exact_duplicate_content,fa1f7c177a3bdf8216428d8ebdb28f0fc34d8a51398c1cd474223befa8102b81,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/assertions.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/runtime/assertions.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/smoke/basic-smoke.json,exact_duplicate_content,1eb2f165913f376e6b0b03230382e0f933ca9e9473c32b051ead71f39a0e07d3,Tests/Static Audits and Smoke Results/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/smoke/basic-smoke.json,Tests/Static Audits and Smoke Results/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/smoke/basic-smoke.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/core-state/core-state.json,exact_duplicate_content,64906948eb6058ead4e63bed4b06638b419740d933701788e69432e84dd0be96,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/core-state/core-state.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/core-state/core-state.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/turn-engine/turn-engine.json,exact_duplicate_content,4894ef4b77fa2e58e726f69f5acc7b3029828b25be4a4ce85eb7b2cd953719a9,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/turn-engine/turn-engine.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/turn-engine/turn-engine.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/intent/intent.json,exact_duplicate_content,c06d9b9bf1827b4b5f0f38b770ce7cd55f92f9b933649f69987c2eddced3a8f5,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/intent/intent.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/intent/intent.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/inventory/basic-inventory.json,exact_duplicate_content,aa4076292f878b040d1c0eb37c3c81828e54c5811ad753e8d424f579fd4f13cb,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/inventory/basic-inventory.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/inventory/basic-inventory.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/context/context.json,exact_duplicate_content,885df1f20837c78ce0603fe0550ae4a9454acf4360e34c7c8ccb953afdcd9aca,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/context/context.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/context/context.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/integration/full-flow.json,exact_duplicate_content,ec694c654fcc422560c9933add7a8df711b9d22b011796b1d6cd5153e0984418,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/integration/full-flow.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/integration/full-flow.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/regressions/known-regressions.json,exact_duplicate_content,b838ba7b796c31812e35d82a6c1c42a5fc77fe844e99f7a6ea1424e35b2c9447,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/regressions/known-regressions.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/suites/regressions/known-regressions.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/inventory-generator.js,exact_duplicate_content,d9908fa516e8e6d1e5231a7e4e4116701a8a9b0e93d12e5a7f4a99beb611c1c6,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/inventory-generator.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/inventory-generator.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/whole-system-generator.js,exact_duplicate_content,b81a7e956e13bb181b13665955399dfea80052f7583e43ef71b55f9c9f058ab0,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/whole-system-generator.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/whole-system-generator.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/action-mode-generator.js,exact_duplicate_content,7b86e53398efc9c22587bb5ff82cd38fde94297adafa0c19c2bf9158d130dcc0,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/action-mode-generator.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/action-mode-generator.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/redline-generator.js,exact_duplicate_content,25827dbb6e93f81df1ec6584cdf937a0e2ff61f72e8bab87ddff74852796d4da,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/redline-generator.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/redline-generator.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/dungeon-runner-generator.js,exact_duplicate_content,94b98098679d40e1191e78c59ef9a8b3752b3cc195a2ee5cce364ef88dea69c9,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/dungeon-runner-generator.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/dungeon-runner-generator.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/adventure-simulation-generator.js,exact_duplicate_content,d8ef93ee8c7a57482ce8d4fec8a2f5c3286d839a7e2fff82caf593011b9419fa,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/adventure-simulation-generator.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/adventure-simulation-generator.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/final-ai-dungeon-compat-generator.js,exact_duplicate_content,4913a2e83d8530b55c24d44af028abe1a13898ef2fcbe499d92c48aa1867d35f,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/final-ai-dungeon-compat-generator.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/generators/final-ai-dungeon-compat-generator.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/data/items.json,exact_duplicate_content,b22bd65381847503e7f8178e39a266c930a1496bebd421f994a72656d4045310,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/data/items.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/data/items.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/manifests/chunk-22.json,exact_duplicate_content,41d691955d40819f169f0539c77574eaf17bebfcc830a3fd0c99b88b6fab3167,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/manifests/chunk-22.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/manifests/chunk-22.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/latest-report.md,exact_duplicate_content,caac2565724872f35f92c42cf88dcb7e30158e4f683c5f66a5d9ebf70363738c,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.3_1/reports/latest-report.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/latest-report.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/latest-report.json,exact_duplicate_content,9ca876a37e9f73a56129b6fb0ad78190c9e224cfd5a785086cc8df62127ce6f7,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.3_1/reports/latest-report.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/latest-report.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/failures-only.json,exact_duplicate_content,7d9b448568a1f9517791a3dd30ab0b035aa1db3fdc4aff32195610b3d2d2069f,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.3_1/reports/failures-only.json,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/failures-only.json
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/patch-targets.md,exact_duplicate_content,9ced2d2837525841206bba934e98f92e65f47fb74e58d2b17602f9f47538b88f,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.3_1/reports/patch-targets.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/patch-targets.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/ai-review-package.md,exact_duplicate_content,dca729d4a9ba9ea8e87230bfb063f92ff2f56b1921c606a627cf319406afc00a,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.3_1/reports/ai-review-package.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/reports/ai-review-package.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/aidrpg-script.js,exact_duplicate_content,9984253429be9602367867c60a5d7df6bfce2f42b736e3f7fd2fc24d05489c20,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.3_1/aidrpg-script.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/aidrpg-script.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/README_CHROMEBOOK.md,exact_duplicate_content,5f6315a28db60c1db5ae678f2cbc0dff85c3a77bda7a2b1132aa52aa0f242d97,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/README_CHROMEBOOK.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/README_CHROMEBOOK.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/runner.js.bak,exact_duplicate_content,0747adc467adedbc754f1ba817cb17127d1d8a863e21646e9d2537efac07b003,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/runner.js.bak,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/runner.js.bak
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_5_NOTES.md,exact_duplicate_content,e62201c6e55af875e0aaa4647c0a438d8789c8e32707267620a53dad5044ecf8,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_5_NOTES.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_5_NOTES.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_6_COVERAGE.md,exact_duplicate_content,4c72dec03e8f509bb13803c4d96c198b95669ce8ea801c152d5b267b4ca27c58,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_6_COVERAGE.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_6_COVERAGE.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/explore.js,exact_duplicate_content,d034f9a05f282a0f8de871441fee5d81dfb765404dfc08acd5b95396cb09e6d0,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/explore.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/explore.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/explore_seed.js,exact_duplicate_content,f893d9d84ebd3093b36bc30815099e52014e54ca19f4d00d0974455df26c0ed5,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/explore_seed.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/explore_seed.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/patch.js,exact_duplicate_content,e327f16c4afd5ab9c61988541074a8b7cb38878b40cdfdbedb44f0e05a6a6e23,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/patch.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/patch.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_7_ACTION_MODE_SEMANTICS.md,exact_duplicate_content,1de7c915d1d533eadbe1fb5e24eb6cbb7aa455156ff4de29e447e8062f2dea36,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_7_ACTION_MODE_SEMANTICS.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/TESTER_V0_7_ACTION_MODE_SEMANTICS.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/DUNGEON_SIMULATION_TESTER_REFERENCE.md,exact_duplicate_content,5069f648514470882c7e753ee21f2449843c7da349bac27d34a26bf92b969f20,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/DUNGEON_SIMULATION_TESTER_REFERENCE.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/DUNGEON_SIMULATION_TESTER_REFERENCE.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/ADVENTURE_STRESS_TESTER_REFERENCE.md,exact_duplicate_content,bd0933f5a727e077f66a84f0f3e10eb1aa88f97f5623eba07c23e7154e699c96,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/ADVENTURE_STRESS_TESTER_REFERENCE.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/ADVENTURE_STRESS_TESTER_REFERENCE.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/FINAL_TESTER_REFERENCE_v1_3.md,exact_duplicate_content,b778f4f5bca14b06d184b3ed048f9f7b31129846dce0fbaf50fb6b3d63b5529a,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/FINAL_TESTER_REFERENCE_v1_3.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/FINAL_TESTER_REFERENCE_v1_3.md
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/input-tab-example.js,exact_duplicate_content,c2ee18fd0f5b51da1739c20e9f5a11cd3d5be2191dc814ab9dee699bfd50d7f7,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/input-tab-example.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/input-tab-example.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/context-tab-example.js,exact_duplicate_content,4b4fdfb7d9761974ef54b75ff408944103f305bb008b12110d4f9bbd46a2d69c,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/context-tab-example.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/context-tab-example.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/output-tab-example.js,exact_duplicate_content,041e9d177249bdcc6ee123d05ca1d4145d7f0facc0719b977c2ce45a7c865841,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/output-tab-example.js,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/templates/output-tab-example.js
extracted_archive_member,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip,aidrpg-final-ai-dungeon-stress-tester-v1.4(2).zip!/aidrpg-final-ai-dungeon-stress-tester-v1.4/V14_TESTER_NOTES.md,exact_duplicate_content,a17425b867984b9e1afc7119ea00d2081bc7f05b61e5a0d8b8edeb27dd1e7e37,Tests/Harness Regression and Reports/aidrpg-ai-dungeon-mimic-tester-v1.4.1-safe_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/V14_TESTER_NOTES.md,Tests/Harness Regression and Reports/aidrpg-final-ai-dungeon-stress-tester-v1.4_2/aidrpg-final-ai-dungeon-stress-tester-v1.4/V14_TESTER_NOTES.md
